time	V(N014,N007)
Step Information: X=50  (Run: 1/11)
2.506520800000006e-002	-2.681735e-002
2.506920800000006e-002	-2.547471e-002
2.507520800000007e-002	-2.363436e-002
2.507720800000007e-002	-2.306393e-002
2.508020800000007e-002	-2.224600e-002
2.508220800000008e-002	-2.172482e-002
2.508420800000008e-002	-2.122210e-002
2.508620800000008e-002	-2.073720e-002
2.509220800000009e-002	-1.938312e-002
2.510620800000010e-002	-1.673833e-002
2.512320800000012e-002	-1.430351e-002
2.513820800000013e-002	-1.269042e-002
2.514820800000014e-002	-1.183051e-002
2.515120800000014e-002	-1.160073e-002
2.515620800000015e-002	-1.124382e-002
2.517120800000016e-002	-1.034284e-002
2.519820800000019e-002	-9.207845e-003
2.519920800000019e-002	-9.175181e-003
2.520000000000000e-002	-9.150028e-003
2.520010000000000e-002	-9.260535e-003
2.520030000000000e-002	-9.481788e-003
2.520070000000000e-002	-9.924173e-003
2.520150000000000e-002	-1.079941e-002
2.520250000000000e-002	-1.186776e-002
2.520350000000000e-002	-1.291287e-002
2.521050000000001e-002	-1.971936e-002
2.521750000000001e-002	-2.571106e-002
2.522450000000002e-002	-3.098476e-002
2.523150000000003e-002	-3.562713e-002
2.523850000000004e-002	-3.971362e-002
2.524550000000004e-002	-4.331052e-002
2.525250000000005e-002	-4.647684e-002
2.525950000000006e-002	-4.926395e-002
2.526650000000006e-002	-5.171716e-002
2.527350000000007e-002	-5.387676e-002
2.528050000000008e-002	-5.577755e-002
2.528750000000008e-002	-5.745077e-002
2.529450000000009e-002	-5.892360e-002
2.530150000000010e-002	-6.022024e-002
2.530850000000011e-002	-6.136155e-002
2.531550000000011e-002	-6.236601e-002
2.532250000000012e-002	-6.325018e-002
2.532950000000013e-002	-6.402850e-002
2.533650000000013e-002	-6.471372e-002
2.534350000000014e-002	-6.531680e-002
2.535050000000015e-002	-6.584775e-002
2.535750000000015e-002	-6.631505e-002
2.536450000000016e-002	-6.672633e-002
2.537150000000017e-002	-6.708848e-002
2.537850000000018e-002	-6.740713e-002
2.538550000000018e-002	-6.768775e-002
2.539250000000019e-002	-6.793463e-002
2.539950000000020e-002	-6.815195e-002
2.540650000000020e-002	-6.834340e-002
2.541350000000021e-002	-6.851184e-002
2.542050000000022e-002	-6.866014e-002
2.542750000000022e-002	-6.879056e-002
2.543450000000023e-002	-6.890547e-002
2.544150000000024e-002	-6.900668e-002
2.544850000000025e-002	-6.909561e-002
2.545550000000025e-002	-6.917405e-002
2.546250000000026e-002	-6.924284e-002
2.546950000000027e-002	-6.930363e-002
2.547650000000027e-002	-6.935716e-002
2.548350000000028e-002	-6.940413e-002
2.549050000000029e-002	-6.944549e-002
2.549750000000029e-002	-6.948209e-002
2.550450000000030e-002	-6.951416e-002
2.551150000000031e-002	-6.954241e-002
2.551850000000032e-002	-6.956732e-002
2.552550000000032e-002	-6.958914e-002
2.553250000000033e-002	-6.960833e-002
2.553950000000034e-002	-6.962526e-002
2.554150000000034e-002	-6.962967e-002
2.554850000000035e-002	-6.964409e-002
2.555550000000035e-002	-6.965697e-002
2.556250000000036e-002	-6.966805e-002
2.556950000000037e-002	-6.967783e-002
2.557650000000037e-002	-6.968653e-002
2.558450000000038e-002	-6.969500e-002
2.559250000000039e-002	-6.970263e-002
2.560050000000040e-002	-6.970906e-002
2.560850000000041e-002	-6.971455e-002
2.561650000000041e-002	-6.971931e-002
2.562450000000042e-002	-6.972349e-002
2.563250000000043e-002	-6.972706e-002
2.564050000000044e-002	-6.973028e-002
2.564850000000045e-002	-6.973290e-002
2.565650000000045e-002	-6.973529e-002
2.566450000000046e-002	-6.973732e-002
2.567350000000047e-002	-6.973922e-002
2.568250000000048e-002	-6.974089e-002
2.569150000000049e-002	-6.974220e-002
